utctimestamp,in_errors,in_packets,in_bytes,in_dropped,out_errors,out_packets,out_bytes,out_dropped,name
2022-05-05 08:53:54.333476+00:00,0,1485924,71873268,15,0,218043,256003764,0,eth0
2022-05-05 08:54:09.365956+00:00,0,1485939,71874128,15,0,218053,256007953,0,eth0
2022-05-05 08:54:24.355471+00:00,0,1485953,71874977,15,0,218065,256013443,0,eth0
2022-05-05 08:54:39.335079+00:00,0,1485968,71875837,15,0,218075,256017609,0,eth0
2022-05-05 08:54:54.332570+00:00,0,1485982,71876686,15,0,218087,256023065,0,eth0
2022-05-05 08:55:09.327672+00:00,0,1485997,71877546,15,0,218097,256027264,0,eth0
2022-05-05 08:55:24.342452+00:00,0,1486012,71878441,15,0,218110,256032779,0,eth0
2022-05-05 08:55:39.363400+00:00,0,1486026,71879255,15,0,218119,256036918,0,eth0
2022-05-05 08:55:54.336051+00:00,0,1486042,71880202,15,0,218132,256042433,0,eth0
2022-05-05 08:56:09.329904+00:00,0,1486056,71881016,15,0,218141,256046601,0,eth0
2022-05-05 09:00:54.310184+00:00,0,1486336,71897494,15,0,218354,256139421,0,eth0
2022-05-05 09:01:09.329454+00:00,0,1486351,71898354,15,0,218364,256143621,0,eth0
2022-05-05 09:01:24.306817+00:00,0,1486365,71899203,15,0,218376,256149098,0,eth0
2022-05-05 09:01:39.317099+00:00,0,1486380,71900063,15,0,218386,256153272,0,eth0
2022-05-05 09:01:54.317913+00:00,0,1486395,71900964,15,0,218398,256158780,0,eth0
2022-05-05 09:02:09.318846+00:00,0,1486410,71901824,15,0,218408,256163001,0,eth0
2022-05-05 09:02:24.334163+00:00,0,1486424,71902673,15,0,218420,256168442,0,eth0
2022-05-05 09:02:39.358714+00:00,0,1486439,71903533,15,0,218430,256172656,0,eth0
2022-05-05 09:02:54.319992+00:00,0,1486454,71904434,15,0,218442,256178151,0,eth0
2022-05-05 09:03:09.316119+00:00,0,1486469,71905294,15,0,218452,256182332,0,eth0
2022-05-05 09:03:24.317935+00:00,0,1486483,71906143,15,0,218464,256187829,0,eth0
2022-05-05 09:03:39.318278+00:00,0,1486498,71907003,15,0,218474,256192034,0,eth0
2022-05-05 09:03:54.351311+00:00,0,1486512,71907852,15,0,218486,256197548,0,eth0
2022-05-05 09:04:09.318491+00:00,0,1486526,71908666,15,0,218495,256201737,0,eth0
2022-05-05 09:04:24.328384+00:00,0,1486542,71909613,15,0,218508,256207315,0,eth0
2022-05-05 09:04:39.315001+00:00,0,1486556,71910427,15,0,218517,256211458,0,eth0
2022-05-05 09:04:54.313368+00:00,0,1486572,71911374,15,0,218530,256216979,0,eth0
2022-05-05 09:05:09.357421+00:00,0,1486586,71912188,15,0,218539,256221149,0,eth0
2022-05-05 09:05:24.354032+00:00,0,1486601,71913089,15,0,218551,256226672,0,eth0
2022-05-05 09:05:39.313739+00:00,0,1486616,71913949,15,0,218561,256230863,0,eth0
2022-05-05 09:05:54.326681+00:00,0,1486631,71914850,15,0,218573,256236365,0,eth0
2022-05-05 09:06:09.299356+00:00,0,1486646,71915710,15,0,218583,256240555,0,eth0
2022-05-05 09:06:24.309620+00:00,0,1486660,71916559,15,0,218595,256246032,0,eth0
2022-05-05 09:06:39.334987+00:00,0,1486674,71917373,15,0,218604,256250145,0,eth0
2022-05-05 09:06:54.309149+00:00,0,1486690,71918320,15,0,218617,256255730,0,eth0
2022-05-05 09:07:09.309326+00:00,0,1486704,71919134,15,0,218626,256259874,0,eth0
2022-05-05 09:07:24.311897+00:00,0,1486720,71920081,15,0,218639,256265413,0,eth0
2022-05-05 09:07:39.308706+00:00,0,1486734,71920895,15,0,218648,256269610,0,eth0
2022-05-05 09:07:54.328127+00:00,0,1486748,71921744,15,0,218660,256275126,0,eth0
2022-05-05 09:08:09.320763+00:00,0,1486763,71922604,15,0,218670,256279271,0,eth0
2022-05-05 09:08:24.306601+00:00,0,1486778,71923505,15,0,218682,256284769,0,eth0
2022-05-05 09:08:39.310314+00:00,0,1486793,71924365,15,0,218692,256288974,0,eth0
2022-05-05 09:08:54.307231+00:00,0,1486807,71925214,15,0,218704,256294457,0,eth0
2022-05-05 09:09:09.310304+00:00,0,1486821,71926028,15,0,218713,256298588,0,eth0
2022-05-05 09:09:24.330781+00:00,0,1486836,71926923,15,0,218726,256304122,0,eth0
2022-05-05 09:09:39.320555+00:00,0,1486851,71927783,15,0,218736,256308339,0,eth0
2022-05-05 09:09:54.305505+00:00,0,1486865,71928632,15,0,218748,256313839,0,eth0
2022-05-05 09:10:09.312932+00:00,0,1486880,71929492,15,0,218758,256318040,0,eth0
2022-05-05 09:10:24.304361+00:00,0,1486896,71930439,15,0,218771,256323595,0,eth0
2022-05-05 09:10:39.320400+00:00,0,1486910,71931253,15,0,218780,256327790,0,eth0
2022-05-05 09:10:54.310795+00:00,0,1486926,71932200,15,0,218793,256333348,0,eth0
2022-05-05 09:11:09.307273+00:00,0,1486941,71933060,15,0,218803,256337495,0,eth0
2022-05-05 09:11:24.294673+00:00,0,1486955,71933909,15,0,218815,256342959,0,eth0
2022-05-05 09:11:39.302956+00:00,0,1486970,71934769,15,0,218825,256347143,0,eth0
2022-05-05 09:11:54.302102+00:00,0,1486985,71935670,15,0,218837,256352680,0,eth0
2022-05-05 09:12:09.325040+00:00,0,1487000,71936530,15,0,218847,256356869,0,eth0
2022-05-05 09:12:24.303475+00:00,0,1487015,71937425,15,0,218860,256362403,0,eth0
2022-05-05 09:12:39.303463+00:00,0,1487029,71938239,15,0,218869,256366572,0,eth0
2022-05-05 09:12:54.304306+00:00,0,1487045,71939186,15,0,218882,256372115,0,eth0
2022-05-05 09:13:09.302301+00:00,0,1487060,71940046,15,0,218892,256376317,0,eth0
2022-05-05 09:13:24.300782+00:00,0,1487075,71940947,15,0,218904,256381800,0,eth0
2022-05-05 09:13:39.309097+00:00,0,1487090,71941807,15,0,218914,256385963,0,eth0
2022-05-05 09:13:54.298552+00:00,0,1487104,71942656,15,0,218926,256391423,0,eth0
2022-05-05 09:14:09.299173+00:00,0,1487119,71943516,15,0,218936,256395636,0,eth0
2022-05-05 09:18:54.307804+00:00,0,1487398,71959936,15,0,219149,256488402,0,eth0
2022-05-05 09:19:09.300709+00:00,0,1487412,71960750,15,0,219158,256492536,0,eth0
2022-05-05 09:19:24.292662+00:00,0,1487427,71961645,15,0,219171,256498078,0,eth0
2022-05-05 09:19:39.305878+00:00,0,1487441,71962459,15,0,219180,256502250,0,eth0
2022-05-05 09:19:54.292444+00:00,0,1487457,71963406,15,0,219193,256507796,0,eth0
2022-05-05 09:20:09.293965+00:00,0,1487471,71964220,15,0,219202,256511946,0,eth0
2022-05-05 09:20:24.326402+00:00,0,1487486,71965115,15,0,219215,256517458,0,eth0
2022-05-05 09:20:39.291690+00:00,0,1487500,71965929,15,0,219224,256521590,0,eth0
2022-05-05 09:20:54.300313+00:00,0,1487515,71966824,15,0,219237,256527111,0,eth0
2022-05-05 09:21:09.289706+00:00,0,1487529,71967638,15,0,219246,256531244,0,eth0
2022-05-05 09:21:24.290692+00:00,0,1487544,71968533,15,0,219259,256536789,0,eth0
2022-05-05 09:21:39.299060+00:00,0,1487558,71969347,15,0,219268,256540938,0,eth0
2022-05-05 09:21:54.309195+00:00,0,1487573,71970248,15,0,219280,256546468,0,eth0
2022-05-05 09:22:09.292690+00:00,0,1487588,71971108,15,0,219290,256550663,0,eth0
2022-05-05 09:22:24.299812+00:00,0,1487602,71971957,15,0,219302,256556181,0,eth0
2022-05-05 09:22:39.286685+00:00,0,1487617,71972817,15,0,219312,256560386,0,eth0
2022-05-05 09:22:54.291988+00:00,0,1487632,71973718,15,0,219324,256565894,0,eth0
2022-05-05 09:23:09.307748+00:00,0,1487647,71974578,15,0,219334,256570075,0,eth0
2022-05-05 09:23:24.290158+00:00,0,1487661,71975427,15,0,219346,256575540,0,eth0
2022-05-05 09:23:39.290019+00:00,0,1487676,71976287,15,0,219356,256579740,0,eth0
2022-05-05 09:23:54.288047+00:00,0,1487690,71977136,15,0,219368,256585277,0,eth0
2022-05-05 09:24:09.290095+00:00,0,1487705,71977996,15,0,219378,256589479,0,eth0
2022-05-05 09:24:24.284547+00:00,0,1487720,71978897,15,0,219390,256594992,0,eth0
2022-05-05 09:24:39.333501+00:00,0,1487734,71979711,15,0,219399,256599132,0,eth0
2022-05-05 09:24:54.283383+00:00,0,1487750,71980658,15,0,219412,256604647,0,eth0
2022-05-05 09:25:09.286633+00:00,0,1487764,71981472,15,0,219421,256608772,0,eth0
2022-05-05 09:25:24.270328+00:00,0,1487779,71982367,15,0,219434,256614308,0,eth0
2022-05-05 09:25:39.277040+00:00,0,1487793,71983181,15,0,219443,256618428,0,eth0
2022-05-05 09:25:54.292821+00:00,0,1487807,71984030,15,0,219455,256623903,0,eth0
2022-05-05 09:26:09.292588+00:00,0,1487822,71984890,15,0,219465,256628074,0,eth0
2022-05-05 09:26:24.283640+00:00,0,1487836,71985739,15,0,219477,256633540,0,eth0
2022-05-05 09:26:39.283386+00:00,0,1487850,71986553,15,0,219486,256637696,0,eth0
2022-05-05 09:26:54.289730+00:00,0,1487868,71987964,15,0,219503,256643588,0,eth0
2022-05-05 09:27:09.283692+00:00,0,1487882,71988778,15,0,219513,256647847,0,eth0
2022-05-05 09:27:24.290454+00:00,0,1487898,71989725,15,0,219527,256653486,0,eth0
2022-05-05 09:27:39.267695+00:00,0,1487912,71990539,15,0,219536,256657672,0,eth0
2022-05-05 09:27:54.276876+00:00,0,1487927,71991440,15,0,219548,256663206,0,eth0
2022-05-05 09:28:09.282868+00:00,0,1487942,71992300,15,0,219558,256667396,0,eth0
2022-05-05 09:28:24.287259+00:00,0,1487956,71993149,15,0,219570,256672923,0,eth0
2022-05-05 09:28:39.307669+00:00,0,1487970,71993963,15,0,219579,256677052,0,eth0
2022-05-05 09:28:54.277369+00:00,0,1487986,71994910,15,0,219592,256682627,0,eth0
2022-05-05 09:29:09.285846+00:00,0,1488000,71995724,15,0,219601,256686782,0,eth0
2022-05-05 09:29:24.278413+00:00,0,1488014,71996573,15,0,219613,256692249,0,eth0
2022-05-05 09:29:39.289127+00:00,0,1488029,71997433,15,0,219623,256696439,0,eth0
2022-05-05 09:29:54.276419+00:00,0,1488043,71998282,15,0,219635,256701907,0,eth0
2022-05-05 09:30:09.303768+00:00,0,1488058,71999142,15,0,219645,256706087,0,eth0
2022-05-05 09:30:24.272554+00:00,0,1488072,71999991,15,0,219657,256711568,0,eth0
2022-05-05 09:30:39.274648+00:00,0,1488086,72000805,15,0,219666,256715700,0,eth0
2022-05-05 09:30:54.272556+00:00,0,1488102,72001752,15,0,219679,256721255,0,eth0
2022-05-05 09:31:09.282237+00:00,0,1488116,72002566,15,0,219688,256725429,0,eth0
2022-05-05 09:31:24.297192+00:00,0,1488130,72003415,15,0,219700,256730905,0,eth0
2022-05-05 09:31:39.320428+00:00,0,1488145,72004275,15,0,219710,256735089,0,eth0
2022-05-05 09:31:54.286413+00:00,0,1488159,72005124,15,0,219722,256740579,0,eth0
2022-05-05 09:32:09.285872+00:00,0,1488173,72005938,15,0,219731,256744737,0,eth0
2022-05-05 09:36:54.287093+00:00,0,1488451,72022348,15,0,219940,256837445,0,eth0
2022-05-05 09:37:09.272494+00:00,0,1488466,72023208,15,0,219950,256841621,0,eth0
2022-05-05 09:37:24.262593+00:00,0,1488480,72024057,15,0,219962,256847081,0,eth0
2022-05-05 09:37:39.262408+00:00,0,1488494,72024871,15,0,219971,256851202,0,eth0
2022-05-05 09:37:54.266774+00:00,0,1488509,72025766,15,0,219984,256856710,0,eth0
2022-05-05 09:38:09.250780+00:00,0,1488523,72026580,15,0,219993,256860907,0,eth0
2022-05-05 09:38:24.266866+00:00,0,1488539,72027527,15,0,220006,256866471,0,eth0
2022-05-05 09:38:39.262009+00:00,0,1488553,72028341,15,0,220015,256870618,0,eth0
2022-05-05 09:38:54.274508+00:00,0,1488569,72029288,15,0,220028,256876198,0,eth0
2022-05-05 09:39:09.260977+00:00,0,1488583,72030102,15,0,220037,256880320,0,eth0
2022-05-05 09:39:24.260975+00:00,0,1488597,72030951,15,0,220049,256885795,0,eth0
2022-05-05 09:39:39.324767+00:00,0,1488612,72031811,15,0,220059,256889978,0,eth0
2022-05-05 09:39:54.260133+00:00,0,1488626,72032660,15,0,220071,256895433,0,eth0
2022-05-05 09:40:09.261437+00:00,0,1488640,72033474,15,0,220080,256899585,0,eth0
2022-05-05 09:40:24.259008+00:00,0,1488656,72034421,15,0,220093,256905128,0,eth0
2022-05-05 09:40:39.257488+00:00,0,1488670,72035235,15,0,220102,256909308,0,eth0
2022-05-05 09:40:54.262443+00:00,0,1488686,72036182,15,0,220115,256914868,0,eth0
2022-05-05 09:41:09.292310+00:00,0,1488702,72037100,15,0,220124,256919029,0,eth0
2022-05-05 09:41:24.257081+00:00,0,1488716,72037949,15,0,220136,256924508,0,eth0
2022-05-05 09:41:39.270805+00:00,0,1488731,72038809,15,0,220146,256928705,0,eth0
2022-05-05 09:41:54.259596+00:00,0,1488745,72039658,15,0,220158,256934217,0,eth0
2022-05-05 09:42:09.260514+00:00,0,1488759,72040472,15,0,220167,256938376,0,eth0
2022-05-05 09:42:24.267596+00:00,0,1488774,72041367,15,0,220180,256943902,0,eth0
2022-05-05 09:42:39.254306+00:00,0,1488788,72042181,15,0,220189,256948067,0,eth0
2022-05-05 09:42:54.253886+00:00,0,1488802,72043030,15,0,220201,256953530,0,eth0
2022-05-05 09:43:09.257265+00:00,0,1488817,72043890,15,0,220211,256957701,0,eth0
2022-05-05 09:43:24.259016+00:00,0,1488832,72044791,15,0,220223,256963204,0,eth0
2022-05-05 09:43:39.269202+00:00,0,1488847,72045651,15,0,220233,256967414,0,eth0
2022-05-05 09:43:54.260903+00:00,0,1488861,72046500,15,0,220245,256972863,0,eth0
2022-05-05 09:44:09.252950+00:00,0,1488875,72047314,15,0,220254,256976969,0,eth0
2022-05-05 09:44:24.260068+00:00,0,1488890,72048209,15,0,220267,256982541,0,eth0
2022-05-05 09:44:39.251054+00:00,0,1488904,72049023,15,0,220276,256986703,0,eth0
2022-05-05 09:44:54.266626+00:00,0,1488918,72049872,15,0,220288,256992207,0,eth0
2022-05-05 09:45:09.262936+00:00,0,1488933,72050732,15,0,220298,256996423,0,eth0
2022-05-05 09:45:24.252608+00:00,0,1488947,72051581,15,0,220310,257001888,0,eth0
2022-05-05 09:45:39.255001+00:00,0,1488962,72052441,15,0,220320,257006087,0,eth0
2022-05-05 09:45:54.249135+00:00,0,1488976,72053290,15,0,220332,257011548,0,eth0
2022-05-05 09:46:09.242369+00:00,0,1488991,72054150,15,0,220342,257015748,0,eth0
2022-05-05 09:46:24.258482+00:00,0,1489005,72054999,15,0,220354,257021246,0,eth0
2022-05-05 09:46:39.309984+00:00,0,1489020,72055859,15,0,220364,257025421,0,eth0
2022-05-05 09:46:54.256719+00:00,0,1489037,72056864,15,0,220376,257030929,0,eth0
2022-05-05 09:47:09.243611+00:00,0,1489052,72057724,15,0,220386,257035149,0,eth0
2022-05-05 09:47:24.259362+00:00,0,1489066,72058573,15,0,220398,257040645,0,eth0
2022-05-05 09:47:39.260449+00:00,0,1489080,72059387,15,0,220407,257044758,0,eth0
2022-05-05 09:47:54.261746+00:00,0,1489096,72060334,15,0,220420,257050320,0,eth0
2022-05-05 09:48:09.250638+00:00,0,1489110,72061148,15,0,220429,257054498,0,eth0
2022-05-05 09:48:24.261992+00:00,0,1489125,72062043,15,0,220442,257060018,0,eth0
2022-05-05 09:48:39.247089+00:00,0,1489139,72062857,15,0,220451,257064168,0,eth0
2022-05-05 09:48:54.246979+00:00,0,1489154,72063752,15,0,220464,257069684,0,eth0
2022-05-05 09:49:09.255915+00:00,0,1489168,72064566,15,0,220473,257073836,0,eth0
2022-05-05 09:49:24.261926+00:00,0,1489183,72065461,15,0,220486,257079369,0,eth0
2022-05-05 09:49:39.247461+00:00,0,1489197,72066275,15,0,220495,257083549,0,eth0
2022-05-05 09:54:39.259806+00:00,0,1489493,72083683,15,0,220714,257180498,0,eth0
2022-05-05 09:54:54.273266+00:00,0,1489508,72084584,15,0,220726,257186009,0,eth0
2022-05-05 09:55:09.240813+00:00,0,1489522,72085398,15,0,220735,257190153,0,eth0
2022-05-05 09:55:24.238547+00:00,0,1489538,72086345,15,0,220748,257195720,0,eth0
2022-05-05 09:55:39.249394+00:00,0,1489552,72087159,15,0,220757,257199870,0,eth0
2022-05-05 09:55:54.234233+00:00,0,1489567,72088054,15,0,220770,257205402,0,eth0
2022-05-05 09:56:09.247333+00:00,0,1489581,72088868,15,0,220779,257209569,0,eth0
2022-05-05 09:56:24.234625+00:00,0,1489596,72089763,15,0,220792,257215072,0,eth0
2022-05-05 09:56:39.243886+00:00,0,1489611,72090623,15,0,220802,257219310,0,eth0
2022-05-05 09:56:54.226891+00:00,0,1489625,72091472,15,0,220814,257224770,0,eth0
2022-05-05 09:57:09.234154+00:00,0,1489640,72092332,15,0,220824,257228995,0,eth0
2022-05-05 09:57:24.243236+00:00,0,1489655,72093227,15,0,220837,257234527,0,eth0
2022-05-05 09:57:39.246163+00:00,0,1489669,72094041,15,0,220846,257238691,0,eth0
2022-05-05 09:57:54.233384+00:00,0,1489685,72094988,15,0,220859,257244217,0,eth0
2022-05-05 09:58:09.243875+00:00,0,1489700,72095848,15,0,220869,257248416,0,eth0
2022-05-05 09:58:24.241593+00:00,0,1489715,72096749,15,0,220881,257253948,0,eth0
2022-05-05 09:58:39.231372+00:00,0,1489730,72097609,15,0,220891,257258140,0,eth0
2022-05-05 09:58:54.249907+00:00,0,1489746,72098556,15,0,220904,257263698,0,eth0
2022-05-05 09:59:09.230801+00:00,0,1489760,72099370,15,0,220913,257267848,0,eth0
2022-05-05 09:59:24.232946+00:00,0,1489775,72100265,15,0,220926,257273383,0,eth0
2022-05-05 09:59:39.230681+00:00,0,1489790,72101125,15,0,220936,257277590,0,eth0
2022-05-05 09:59:54.228848+00:00,0,1489805,72102026,15,0,220948,257283139,0,eth0
2022-05-05 10:00:09.264102+00:00,0,1489820,72102886,15,0,220958,257287337,0,eth0
2022-05-05 10:00:24.261077+00:00,0,1489835,72103781,15,0,220971,257292840,0,eth0
2022-05-05 10:00:39.232618+00:00,0,1489849,72104595,15,0,220980,257296993,0,eth0
2022-05-05 10:00:54.221270+00:00,0,1489865,72105542,15,0,220993,257302545,0,eth0
2022-05-05 10:01:09.218016+00:00,0,1489880,72106402,15,0,221003,257306762,0,eth0
2022-05-05 10:01:24.241368+00:00,0,1489894,72107251,15,0,221015,257312259,0,eth0
2022-05-05 10:01:39.277794+00:00,0,1489911,72108575,15,0,221028,257316697,0,eth0
2022-05-05 10:01:54.227652+00:00,0,1489925,72109424,15,0,221042,257322373,0,eth0
2022-05-05 10:02:09.232862+00:00,0,1489940,72110284,15,0,221053,257326643,0,eth0
2022-05-05 10:02:24.222267+00:00,0,1489955,72111185,15,0,221065,257332146,0,eth0
2022-05-05 10:02:39.220322+00:00,0,1489970,72112045,15,0,221076,257336366,0,eth0
2022-05-05 10:02:54.233590+00:00,0,1489986,72112992,15,0,221089,257341953,0,eth0
2022-05-05 10:03:09.248344+00:00,0,1490000,72113806,15,0,221098,257346121,0,eth0
2022-05-05 10:03:24.234943+00:00,0,1490015,72114701,15,0,221111,257351611,0,eth0
2022-05-05 10:03:39.223778+00:00,0,1490029,72115515,15,0,221120,257355782,0,eth0
2022-05-05 10:03:54.235421+00:00,0,1490045,72116462,15,0,221133,257361315,0,eth0
2022-05-05 10:04:09.225056+00:00,0,1490059,72117276,15,0,221142,257365452,0,eth0
2022-05-05 10:04:24.263174+00:00,0,1490075,72118223,15,0,221155,257371022,0,eth0
2022-05-05 10:04:39.221842+00:00,0,1490090,72119083,15,0,221165,257375197,0,eth0
2022-05-05 10:04:54.223088+00:00,0,1490105,72119984,15,0,221177,257380704,0,eth0
2022-05-05 10:05:09.226714+00:00,0,1490120,72120844,15,0,221187,257384859,0,eth0
2022-05-05 10:05:24.219371+00:00,0,1490134,72121693,15,0,221199,257390343,0,eth0
2022-05-05 10:05:39.241128+00:00,0,1490149,72122553,15,0,221209,257394536,0,eth0
2022-05-05 10:05:54.244567+00:00,0,1490164,72123454,15,0,221221,257400076,0,eth0
2022-05-05 10:06:09.227732+00:00,0,1490179,72124314,15,0,221231,257404266,0,eth0
2022-05-05 10:06:24.212800+00:00,0,1490193,72125163,15,0,221243,257409751,0,eth0
2022-05-05 10:06:39.206877+00:00,0,1490208,72126023,15,0,221253,257413940,0,eth0
2022-05-05 10:06:54.221326+00:00,0,1490222,72126872,15,0,221265,257419431,0,eth0
2022-05-05 10:07:09.280293+00:00,0,1490237,72127732,15,0,221275,257423664,0,eth0
2022-05-05 10:07:24.217571+00:00,0,1490251,72128581,15,0,221287,257429171,0,eth0
2022-05-05 10:07:39.220783+00:00,0,1490266,72129441,15,0,221297,257433361,0,eth0
2022-05-05 10:07:54.228708+00:00,0,1490280,72130290,15,0,221309,257438862,0,eth0
2022-05-05 10:12:39.224665+00:00,0,1490562,72146837,15,0,221518,257530411,0,eth0
2022-05-05 10:12:54.209078+00:00,0,1490576,72147686,15,0,221530,257535889,0,eth0
2022-05-05 10:13:09.213191+00:00,0,1490591,72148546,15,0,221540,257540091,0,eth0
2022-05-05 10:13:24.207438+00:00,0,1490606,72149441,15,0,221553,257545636,0,eth0
2022-05-05 10:13:39.207410+00:00,0,1490620,72150255,15,0,221562,257549775,0,eth0
2022-05-05 10:13:54.239954+00:00,0,1490635,72151150,15,0,221575,257555314,0,eth0
2022-05-05 10:14:09.248927+00:00,0,1490650,72152010,15,0,221585,257559523,0,eth0
2022-05-05 10:14:24.208153+00:00,0,1490664,72152859,15,0,221597,257565016,0,eth0
2022-05-05 10:14:39.208213+00:00,0,1490679,72153719,15,0,221607,257569211,0,eth0
2022-05-05 10:14:54.196012+00:00,0,1490694,72154614,15,0,221620,257574730,0,eth0
2022-05-05 10:15:09.211726+00:00,0,1490708,72155428,15,0,221629,257578895,0,eth0
2022-05-05 10:15:24.220092+00:00,0,1490723,72156323,15,0,221642,257584411,0,eth0
2022-05-05 10:15:39.206066+00:00,0,1490738,72157183,15,0,221652,257588594,0,eth0
2022-05-05 10:15:54.193507+00:00,0,1490753,72158084,15,0,221664,257594106,0,eth0
2022-05-05 10:16:09.208100+00:00,0,1490767,72158898,15,0,221673,257598248,0,eth0
2022-05-05 10:16:24.202758+00:00,0,1490781,72159747,15,0,221685,257603697,0,eth0
2022-05-05 10:16:39.259223+00:00,0,1490796,72160607,15,0,221695,257607887,0,eth0
2022-05-05 10:16:54.217019+00:00,0,1490810,72161456,15,0,221707,257613349,0,eth0
2022-05-05 10:17:09.214484+00:00,0,1490824,72162270,15,0,221716,257617519,0,eth0
2022-05-05 10:17:24.201464+00:00,0,1490839,72163165,15,0,221729,257623048,0,eth0
2022-05-05 10:17:39.202424+00:00,0,1490853,72163979,15,0,221738,257627159,0,eth0
2022-05-05 10:17:54.192656+00:00,0,1490867,72164828,15,0,221750,257632656,0,eth0
2022-05-05 10:18:09.210321+00:00,0,1490881,72165642,15,0,221759,257636796,0,eth0
2022-05-05 10:18:24.200819+00:00,0,1490896,72166537,15,0,221772,257642326,0,eth0
2022-05-05 10:18:39.200472+00:00,0,1490910,72167351,15,0,221781,257646454,0,eth0
2022-05-05 10:18:54.213034+00:00,0,1490925,72168252,15,0,221793,257651927,0,eth0
2022-05-05 10:19:09.197625+00:00,0,1490940,72169112,15,0,221803,257656147,0,eth0
2022-05-05 10:19:24.215177+00:00,0,1490954,72169961,15,0,221815,257661631,0,eth0
2022-05-05 10:19:39.225177+00:00,0,1490968,72170775,15,0,221824,257665791,0,eth0
2022-05-05 10:19:54.202264+00:00,0,1490982,72171624,15,0,221836,257671340,0,eth0
2022-05-05 10:20:09.197664+00:00,0,1490997,72172484,15,0,221846,257675548,0,eth0
2022-05-05 10:20:24.207038+00:00,0,1491011,72173333,15,0,221858,257681035,0,eth0
2022-05-05 10:20:39.201381+00:00,0,1491025,72174147,15,0,221867,257685178,0,eth0
2022-05-05 10:20:54.211112+00:00,0,1491041,72175094,15,0,221880,257690717,0,eth0
2022-05-05 10:21:09.200102+00:00,0,1491055,72175908,15,0,221889,257694901,0,eth0
2022-05-05 10:21:24.186627+00:00,0,1491069,72176757,15,0,221901,257700375,0,eth0
2022-05-05 10:21:39.198284+00:00,0,1491084,72177617,15,0,221911,257704572,0,eth0
2022-05-05 10:21:54.196719+00:00,0,1491098,72178466,15,0,221923,257710103,0,eth0
2022-05-05 10:22:09.205280+00:00,0,1491112,72179280,15,0,221932,257714254,0,eth0
2022-05-05 10:22:24.228235+00:00,0,1491128,72180227,15,0,221945,257719781,0,eth0
2022-05-05 10:22:39.194694+00:00,0,1491142,72181041,15,0,221954,257723930,0,eth0
2022-05-05 10:22:54.192467+00:00,0,1491157,72181942,15,0,221966,257729446,0,eth0
2022-05-05 10:23:09.211898+00:00,0,1491171,72182756,15,0,221975,257733606,0,eth0
2022-05-05 10:23:24.194393+00:00,0,1491187,72183703,15,0,221988,257739173,0,eth0
2022-05-05 10:23:39.247133+00:00,0,1491201,72184517,15,0,221997,257743331,0,eth0
2022-05-05 10:23:54.193135+00:00,0,1491216,72185418,15,0,222009,257748861,0,eth0
2022-05-05 10:24:09.193316+00:00,0,1491231,72186278,15,0,222019,257753037,0,eth0
2022-05-05 10:24:24.190797+00:00,0,1491245,72187127,15,0,222031,257758539,0,eth0
2022-05-05 10:24:39.185805+00:00,0,1491259,72187941,15,0,222040,257762679,0,eth0
2022-05-05 10:24:54.208440+00:00,0,1491275,72188888,15,0,222053,257768251,0,eth0
2022-05-05 10:25:09.195680+00:00,0,1491289,72189702,15,0,222062,257772406,0,eth0
2022-05-05 10:25:24.193180+00:00,0,1491303,72190551,15,0,222074,257777906,0,eth0
2022-05-05 10:25:39.191923+00:00,0,1491318,72191411,15,0,222084,257782088,0,eth0
2022-05-05 10:25:54.188474+00:00,0,1491332,72192260,15,0,222096,257787551,0,eth0
