irq_pct,irq_norm_pct,softirq_pct,softirq_norm_pct,total_pct,total_norm_pct,steal_pct,steal_norm_pct,cores,iowait_pct,iowait_norm_pct,nice_pct,nice_norm_pct,idle_pct,idle_norm_pct,user_pct,user_norm_pct,system_pct,system_norm_pct,utctimestamp,hostname
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0007,0.0007,0,0,0.9893,0.9893,0.006,0.006,0.004,0.004,2022-05-05T07:46:24.431383+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.0094,0.0094,0.0013,0.0013,2022-05-05T07:49:09.422104+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.008,0.008,0.0027,0.0027,2022-05-05T07:49:24.421073+00:00,VM1
0,0,0.0,0.0,0.0166,0.0166,0.0,0.0,1,0.0007,0.0007,0,0,0.9827,0.9827,0.0126,0.0126,0.004,0.004,2022-05-05T07:49:39.436901+00:00,VM1
0,0,0.0,0.0,0.0108,0.0108,0.0,0.0,1,0.0,0.0,0,0,0.9892,0.9892,0.0094,0.0094,0.0013,0.0013,2022-05-05T07:49:54.425098+00:00,VM1
0,0,0.0,0.0,0.0101,0.0101,0.0,0.0,1,0.0007,0.0007,0,0,0.9892,0.9892,0.0074,0.0074,0.0027,0.0027,2022-05-05T04:47:54.706687+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0087,0.0087,0.0013,0.0013,2022-05-05T04:48:09.713244+00:00,VM1
0,0,0.0007,0.0007,0.0121,0.0121,0.0,0.0,1,0.0,0.0,0,0,0.9879,0.9879,0.0087,0.0087,0.0027,0.0027,2022-05-05T04:47:24.703764+00:00,VM1
0,0,0.0,0.0,0.0133,0.0133,0.0,0.0,1,0.0007,0.0007,0,0,0.986,0.986,0.0094,0.0094,0.004,0.004,2022-05-05T04:47:39.698319+00:00,VM1
0,0,0.0007,0.0007,0.014,0.014,0.0,0.0,1,0.0,0.0,0,0,0.986,0.986,0.0093,0.0093,0.004,0.004,2022-05-05T04:46:54.700514+00:00,VM1
0,0,0.0,0.0,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0094,0.0094,0.0027,0.0027,2022-05-05T04:47:09.721300+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0087,0.0087,0.0013,0.0013,2022-05-05T04:45:54.741138+00:00,VM1
0,0,0.0,0.0,0.0087,0.0087,0.0,0.0,1,0.0007,0.0007,0,0,0.9906,0.9906,0.006,0.006,0.0027,0.0027,2022-05-05T04:46:09.701807+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.006,0.006,0.004,0.004,2022-05-05T04:52:54.691114+00:00,VM1
0,0,0.0,0.0,0.0127,0.0127,0.0,0.0,1,0.0007,0.0007,0,0,0.9866,0.9866,0.0094,0.0094,0.0034,0.0034,2022-05-05T04:53:09.692330+00:00,VM1
0,0,0.0,0.0,0.0087,0.0087,0.0,0.0,1,0.0007,0.0007,0,0,0.9906,0.9906,0.008,0.008,0.0007,0.0007,2022-05-05T04:52:24.708774+00:00,VM1
0,0,0.0,0.0,0.0127,0.0127,0.0,0.0,1,0.0007,0.0007,0,0,0.9866,0.9866,0.01,0.01,0.0027,0.0027,2022-05-05T04:52:39.715623+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.0074,0.0074,0.0034,0.0034,2022-05-05T04:45:24.706942+00:00,VM1
0,0,0.0007,0.0007,0.0128,0.0128,0.0,0.0,1,0.002,0.002,0,0,0.9852,0.9852,0.0087,0.0087,0.0034,0.0034,2022-05-05T04:45:39.706446+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.0074,0.0074,0.0033,0.0033,2022-05-05T04:51:24.725340+00:00,VM1
0,0,0.0007,0.0007,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0074,0.0074,0.004,0.004,2022-05-05T04:51:39.700122+00:00,VM1
0,0,0.0,0.0,0.0114,0.0114,0.0,0.0,1,0.0,0.0,0,0,0.9886,0.9886,0.0074,0.0074,0.004,0.004,2022-05-05T04:44:54.702482+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.0074,0.0074,0.0034,0.0034,2022-05-05T04:45:09.708690+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.008,0.008,0.0027,0.0027,2022-05-05T04:50:24.706389+00:00,VM1
0,0,0.0,0.0,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.0087,0.0087,0.0027,0.0027,2022-05-05T04:50:39.699490+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.0074,0.0074,0.0033,0.0033,2022-05-05T05:39:54.626446+00:00,VM1
0,0,0.0,0.0,0.0127,0.0127,0.0,0.0,1,0.0007,0.0007,0,0,0.9866,0.9866,0.0087,0.0087,0.004,0.004,2022-05-05T05:40:09.625451+00:00,VM1
0,0,0.0,0.0,0.0114,0.0114,0.0,0.0,1,0.0,0.0,0,0,0.9886,0.9886,0.0094,0.0094,0.002,0.002,2022-05-05T05:41:54.619723+00:00,VM1
0,0,0.0,0.0,0.0127,0.0127,0.0007,0.0007,1,0.0007,0.0007,0,0,0.9866,0.9866,0.0094,0.0094,0.0027,0.0027,2022-05-05T05:42:09.629494+00:00,VM1
0,0,0.0,0.0,0.0254,0.0254,0.0,0.0,1,0.0007,0.0007,0,0,0.9739,0.9739,0.0134,0.0134,0.012,0.012,2022-05-05T05:38:54.623509+00:00,VM1
0,0,0.0007,0.0007,0.0141,0.0141,0.0007,0.0007,1,0.0007,0.0007,0,0,0.9852,0.9852,0.0107,0.0107,0.002,0.002,2022-05-05T05:39:09.625322+00:00,VM1
0,0,0.0,0.0,0.0108,0.0108,0.0,0.0,1,0.0,0.0,0,0,0.9892,0.9892,0.0081,0.0081,0.0027,0.0027,2022-05-05T05:39:24.632929+00:00,VM1
0,0,0.0,0.0,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0073,0.0073,0.0047,0.0047,2022-05-05T05:39:39.621001+00:00,VM1
0,0,0.0,0.0,0.014,0.014,0.0,0.0,1,0.0007,0.0007,0,0,0.9853,0.9853,0.0094,0.0094,0.0047,0.0047,2022-05-05T05:41:24.623255+00:00,VM1
0,0,0.0007,0.0007,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0094,0.0094,0.002,0.002,2022-05-05T05:41:39.617223+00:00,VM1
0,0,0.0,0.0,0.0094,0.0094,0.0,0.0,1,0.0007,0.0007,0,0,0.9899,0.9899,0.006,0.006,0.0034,0.0034,2022-05-05T05:38:24.644903+00:00,VM1
0,0,0.0007,0.0007,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.008,0.008,0.0033,0.0033,2022-05-05T05:38:39.631208+00:00,VM1
0,0,0.0007,0.0007,0.0114,0.0114,0.0,0.0,1,0.0,0.0,0,0,0.9886,0.9886,0.0087,0.0087,0.002,0.002,2022-05-05T05:42:24.621690+00:00,VM1
0,0,0.0,0.0,0.0133,0.0133,0.0,0.0,1,0.0007,0.0007,0,0,0.986,0.986,0.01,0.01,0.0033,0.0033,2022-05-05T05:42:39.615232+00:00,VM1
0,0,0.0,0.0,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.0087,0.0087,0.0027,0.0027,2022-05-05T05:40:54.639107+00:00,VM1
0,0,0.0,0.0,0.0168,0.0168,0.0,0.0,1,0.0,0.0,0,0,0.9832,0.9832,0.0114,0.0114,0.0054,0.0054,2022-05-05T05:41:09.628201+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0073,0.0073,0.0027,0.0027,2022-05-05T05:40:24.618994+00:00,VM1
0,0,0.0,0.0,0.0121,0.0121,0.0,0.0,1,0.0007,0.0007,0,0,0.9872,0.9872,0.0101,0.0101,0.002,0.002,2022-05-05T05:40:39.644611+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.008,0.008,0.002,0.002,2022-05-05T06:01:54.587191+00:00,VM1
0,0,0.0,0.0,0.0147,0.0147,0.0007,0.0007,1,0.0,0.0,0,0,0.9853,0.9853,0.0094,0.0094,0.0047,0.0047,2022-05-05T06:02:09.619267+00:00,VM1
0,0,0.0007,0.0007,0.0134,0.0134,0.0,0.0,1,0.0,0.0,0,0,0.9866,0.9866,0.01,0.01,0.0027,0.0027,2022-05-05T06:01:24.602540+00:00,VM1
0,0,0.0007,0.0007,0.0127,0.0127,0.0,0.0,1,0.0013,0.0013,0,0,0.986,0.986,0.01,0.01,0.002,0.002,2022-05-05T06:01:39.587018+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0007,0.0007,0,0,0.9893,0.9893,0.0074,0.0074,0.0027,0.0027,2022-05-05T06:02:54.585051+00:00,VM1
0,0,0.0,0.0,0.0133,0.0133,0.0,0.0,1,0.0007,0.0007,0,0,0.986,0.986,0.01,0.01,0.0033,0.0033,2022-05-05T06:03:09.585043+00:00,VM1
0,0,0.0,0.0,0.008,0.008,0.0,0.0,1,0.0,0.0,0,0,0.992,0.992,0.0074,0.0074,0.0007,0.0007,2022-05-05T06:04:54.588554+00:00,VM1
0,0,0.0007,0.0007,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0087,0.0087,0.0027,0.0027,2022-05-05T06:05:09.582734+00:00,VM1
0,0,0.0007,0.0007,0.0114,0.0114,0.0,0.0,1,0.0,0.0,0,0,0.9886,0.9886,0.0087,0.0087,0.002,0.002,2022-05-05T06:03:54.603348+00:00,VM1
0,0,0.0,0.0,0.0093,0.0093,0.0,0.0,1,0.0007,0.0007,0,0,0.99,0.99,0.008,0.008,0.0013,0.0013,2022-05-05T06:04:09.600601+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0007,0.0007,0,0,0.9893,0.9893,0.0087,0.0087,0.0013,0.0013,2022-05-05T06:02:24.585508+00:00,VM1
0,0,0.0007,0.0007,0.0101,0.0101,0.0,0.0,1,0.0007,0.0007,0,0,0.9892,0.9892,0.0067,0.0067,0.0027,0.0027,2022-05-05T06:02:39.600573+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0074,0.0074,0.0027,0.0027,2022-05-05T06:04:24.587148+00:00,VM1
0,0,0.0,0.0,0.0102,0.0102,0.0,0.0,1,0.0013,0.0013,0,0,0.9885,0.9885,0.0074,0.0074,0.0027,0.0027,2022-05-05T06:04:39.596367+00:00,VM1
0,0,0.0,0.0,0.0101,0.0101,0.0,0.0,1,0.0007,0.0007,0,0,0.9892,0.9892,0.0087,0.0087,0.0013,0.0013,2022-05-05T06:00:54.595185+00:00,VM1
0,0,0.0,0.0,0.012,0.012,0.0,0.0,1,0.0,0.0,0,0,0.988,0.988,0.0094,0.0094,0.0027,0.0027,2022-05-05T06:01:09.648743+00:00,VM1
0,0,0.0,0.0,0.0094,0.0094,0.0,0.0,1,0.0,0.0,0,0,0.9906,0.9906,0.0067,0.0067,0.0027,0.0027,2022-05-05T06:03:24.596298+00:00,VM1
0,0,0.0007,0.0007,0.0226,0.0226,0.0,0.0,1,0.0007,0.0007,0,0,0.9767,0.9767,0.012,0.012,0.01,0.01,2022-05-05T06:03:39.612511+00:00,VM1
0,0,0.0007,0.0007,0.016,0.016,0.0,0.0,1,0.0007,0.0007,0,0,0.9833,0.9833,0.012,0.012,0.0033,0.0033,2022-05-05T06:23:39.553270+00:00,VM1
0,0,0.0,0.0,0.0147,0.0147,0.0,0.0,1,0.0,0.0,0,0,0.9853,0.9853,0.0113,0.0113,0.0033,0.0033,2022-05-05T06:23:54.552538+00:00,VM1
0,0,0.0007,0.0007,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.0073,0.0073,0.0033,0.0033,2022-05-05T06:26:09.564907+00:00,VM1
0,0,0.0,0.0,0.0148,0.0148,0.0,0.0,1,0.0,0.0,0,0,0.9852,0.9852,0.0107,0.0107,0.004,0.004,2022-05-05T06:26:24.551791+00:00,VM1
0,0,0.0,0.0,0.0166,0.0166,0.0007,0.0007,1,0.0007,0.0007,0,0,0.9827,0.9827,0.012,0.012,0.004,0.004,2022-05-05T06:23:09.564956+00:00,VM1
0,0,0.0,0.0,0.016,0.016,0.0,0.0,1,0.0,0.0,0,0,0.984,0.984,0.012,0.012,0.004,0.004,2022-05-05T06:23:24.570175+00:00,VM1
0,0,0.0,0.0,0.0161,0.0161,0.0,0.0,1,0.0007,0.0007,0,0,0.9832,0.9832,0.0121,0.0121,0.004,0.004,2022-05-05T06:24:09.553860+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.0087,0.0087,0.002,0.002,2022-05-05T06:24:24.552571+00:00,VM1
0,0,0.0,0.0,0.0114,0.0114,0.0,0.0,1,0.0,0.0,0,0,0.9886,0.9886,0.0094,0.0094,0.002,0.002,2022-05-05T06:25:09.551035+00:00,VM1
0,0,0.0,0.0,0.0093,0.0093,0.0,0.0,1,0.0007,0.0007,0,0,0.99,0.99,0.0067,0.0067,0.0027,0.0027,2022-05-05T06:25:24.573239+00:00,VM1
0,0,0.0,0.0,0.0121,0.0121,0.0007,0.0007,1,0.0,0.0,0,0,0.9879,0.9879,0.0088,0.0088,0.0027,0.0027,2022-05-05T06:27:09.551614+00:00,VM1
0,0,0.0,0.0,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.0073,0.0073,0.004,0.004,2022-05-05T06:27:24.552997+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0007,0.0007,0,0,0.9893,0.9893,0.0067,0.0067,0.0034,0.0034,2022-05-05T06:26:39.555524+00:00,VM1
0,0,0.0,0.0,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.0073,0.0073,0.004,0.004,2022-05-05T06:26:54.548702+00:00,VM1
0,0,0.0,0.0,0.0141,0.0141,0.0,0.0,1,0.0013,0.0013,0,0,0.9846,0.9846,0.0114,0.0114,0.0027,0.0027,2022-05-05T06:24:39.588706+00:00,VM1
0,0,0.0007,0.0007,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0074,0.0074,0.002,0.002,2022-05-05T06:24:54.557870+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0007,0.0007,0,0,0.9893,0.9893,0.008,0.008,0.002,0.002,2022-05-05T06:25:39.551399+00:00,VM1
0,0,0.0,0.0,0.0681,0.0681,0.0,0.0,1,0.0,0.0,0,0,0.9319,0.9319,0.0363,0.0363,0.0318,0.0318,2022-05-05T06:25:54.570115+00:00,VM1
0,0,0.0,0.0,0.0114,0.0114,0.0,0.0,1,0.0013,0.0013,0,0,0.9873,0.9873,0.0074,0.0074,0.004,0.004,2022-05-05T06:44:39.521144+00:00,VM1
0,0,0.0,0.0,0.0087,0.0087,0.0,0.0,1,0.0,0.0,0,0,0.9913,0.9913,0.0047,0.0047,0.004,0.004,2022-05-05T06:44:54.522803+00:00,VM1
0,0,0.0,0.0,0.0114,0.0114,0.0,0.0,1,0.0007,0.0007,0,0,0.9879,0.9879,0.0087,0.0087,0.0027,0.0027,2022-05-05T06:43:39.548239+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.008,0.008,0.0027,0.0027,2022-05-05T06:43:54.542383+00:00,VM1
0,0,0.0,0.0,0.0094,0.0094,0.0,0.0,1,0.0,0.0,0,0,0.9906,0.9906,0.0074,0.0074,0.002,0.002,2022-05-05T06:44:09.524982+00:00,VM1
0,0,0.0007,0.0007,0.0101,0.0101,0.0,0.0,1,0.0,0.0,0,0,0.9899,0.9899,0.0067,0.0067,0.0027,0.0027,2022-05-05T06:44:24.531776+00:00,VM1
0,0,0.0,0.0,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0087,0.0087,0.0033,0.0033,2022-05-05T06:47:39.516746+00:00,VM1
0,0,0.0007,0.0007,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.008,0.008,0.0027,0.0027,2022-05-05T06:47:54.555391+00:00,VM1
0,0,0.0,0.0,0.0141,0.0141,0.0,0.0,1,0.0,0.0,0,0,0.9859,0.9859,0.0094,0.0094,0.0047,0.0047,2022-05-05T06:45:09.530283+00:00,VM1
0,0,0.0,0.0,0.0087,0.0087,0.0,0.0,1,0.0007,0.0007,0,0,0.9906,0.9906,0.0054,0.0054,0.0033,0.0033,2022-05-05T06:45:24.519472+00:00,VM1
0,0,0.0007,0.0007,0.0133,0.0133,0.0,0.0,1,0.0007,0.0007,0,0,0.986,0.986,0.0093,0.0093,0.0033,0.0033,2022-05-05T06:45:39.530863+00:00,VM1
0,0,0.0007,0.0007,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.008,0.008,0.002,0.002,2022-05-05T06:45:54.526625+00:00,VM1
0,0,0.0,0.0,0.0121,0.0121,0.0,0.0,1,0.0007,0.0007,0,0,0.9872,0.9872,0.0094,0.0094,0.0027,0.0027,2022-05-05T06:46:39.521596+00:00,VM1
0,0,0.0007,0.0007,0.012,0.012,0.0,0.0,1,0.0,0.0,0,0,0.988,0.988,0.0067,0.0067,0.0047,0.0047,2022-05-05T06:46:54.532124+00:00,VM1
0,0,0.0,0.0,0.0154,0.0154,0.0,0.0,1,0.0007,0.0007,0,0,0.9839,0.9839,0.0121,0.0121,0.0033,0.0033,2022-05-05T06:47:09.518545+00:00,VM1
0,0,0.0,0.0,0.0114,0.0114,0.0,0.0,1,0.0,0.0,0,0,0.9886,0.9886,0.01,0.01,0.0013,0.0013,2022-05-05T06:47:24.515149+00:00,VM1
0,0,0.0,0.0,0.0093,0.0093,0.0,0.0,1,0.0007,0.0007,0,0,0.99,0.99,0.0067,0.0067,0.0027,0.0027,2022-05-05T06:46:09.524154+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0054,0.0054,0.0047,0.0047,2022-05-05T06:46:24.533501+00:00,VM1
0,0,0.0007,0.0007,0.0114,0.0114,0.0,0.0,1,0.0007,0.0007,0,0,0.9879,0.9879,0.0067,0.0067,0.004,0.004,2022-05-05T07:20:09.479602+00:00,VM1
0,0,0.0,0.0,0.0093,0.0093,0.0,0.0,1,0.0007,0.0007,0,0,0.99,0.99,0.006,0.006,0.0033,0.0033,2022-05-05T07:20:24.466313+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.0094,0.0094,0.0013,0.0013,2022-05-05T07:19:09.518732+00:00,VM1
0,0,0.0007,0.0007,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.0074,0.0074,0.002,0.002,2022-05-05T07:19:24.484469+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0007,0.0007,0,0,0.9893,0.9893,0.008,0.008,0.002,0.002,2022-05-05T07:21:39.464676+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.008,0.008,0.0027,0.0027,2022-05-05T07:21:54.484499+00:00,VM1
0,0,0.0,0.0,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.0074,0.0074,0.004,0.004,2022-05-05T07:19:39.467315+00:00,VM1
0,0,0.0,0.0,0.0094,0.0094,0.0,0.0,1,0.0,0.0,0,0,0.9906,0.9906,0.0067,0.0067,0.0027,0.0027,2022-05-05T07:19:54.466719+00:00,VM1
0,0,0.0,0.0,0.0147,0.0147,0.0007,0.0007,1,0.0007,0.0007,0,0,0.9846,0.9846,0.0107,0.0107,0.0033,0.0033,2022-05-05T07:22:09.487262+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.0087,0.0087,0.002,0.002,2022-05-05T07:22:24.469320+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0007,0.0007,0,0,0.9886,0.9886,0.0074,0.0074,0.0033,0.0033,2022-05-05T07:20:39.513091+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.008,0.008,0.0027,0.0027,2022-05-05T07:20:54.478389+00:00,VM1
0,0,0.0,0.0,0.0134,0.0134,0.0,0.0,1,0.0,0.0,0,0,0.9866,0.9866,0.01,0.01,0.0033,0.0033,2022-05-05T07:23:09.466022+00:00,VM1
0,0,0.0,0.0,0.0127,0.0127,0.0,0.0,1,0.0007,0.0007,0,0,0.9866,0.9866,0.0087,0.0087,0.004,0.004,2022-05-05T07:23:24.493541+00:00,VM1
0,0,0.0007,0.0007,0.0135,0.0135,0.0,0.0,1,0.0013,0.0013,0,0,0.9852,0.9852,0.0107,0.0107,0.002,0.002,2022-05-05T07:22:39.472797+00:00,VM1
0,0,0.0,0.0,0.0127,0.0127,0.0,0.0,1,0.0,0.0,0,0,0.9873,0.9873,0.0087,0.0087,0.004,0.004,2022-05-05T07:22:54.462897+00:00,VM1
0,0,0.0007,0.0007,0.0101,0.0101,0.0,0.0,1,0.0007,0.0007,0,0,0.9892,0.9892,0.0074,0.0074,0.002,0.002,2022-05-05T07:21:09.471561+00:00,VM1
0,0,0.0,0.0,0.01,0.01,0.0,0.0,1,0.0,0.0,0,0,0.99,0.99,0.008,0.008,0.002,0.002,2022-05-05T07:21:24.464934+00:00,VM1
0,0,0.0,0.0,0.0154,0.0154,0.0,0.0,1,0.0007,0.0007,0,0,0.9839,0.9839,0.012,0.012,0.0033,0.0033,2022-05-05T07:52:09.419858+00:00,VM1
0,0,0.0,0.0,0.0173,0.0173,0.0,0.0,1,0.0,0.0,0,0,0.9827,0.9827,0.014,0.014,0.0033,0.0033,2022-05-05T07:52:24.434387+00:00,VM1
0,0,0.0007,0.0007,0.0127,0.0127,0.0,0.0,1,0.0007,0.0007,0,0,0.9866,0.9866,0.01,0.01,0.002,0.002,2022-05-05T07:50:39.426431+00:00,VM1
0,0,0.0,0.0,0.0265,0.0265,0.0,0.0,1,0.0007,0.0007,0,0,0.9728,0.9728,0.0126,0.0126,0.0139,0.0139,2022-05-05T07:50:54.445411+00:00,VM1
0,0,0.0,0.0,0.0147,0.0147,0.0,0.0,1,0.0,0.0,0,0,0.9853,0.9853,0.012,0.012,0.0027,0.0027,2022-05-05T07:51:09.425016+00:00,VM1
0,0,0.0,0.0,0.0087,0.0087,0.0,0.0,1,0.0007,0.0007,0,0,0.9906,0.9906,0.0074,0.0074,0.0013,0.0013,2022-05-05T07:51:24.423937+00:00,VM1
0,0,0.0,0.0,0.0133,0.0133,0.0,0.0,1,0.0007,0.0007,0,0,0.986,0.986,0.0107,0.0107,0.0027,0.0027,2022-05-05T07:51:39.420311+00:00,VM1
0,0,0.0,0.0,0.0107,0.0107,0.0,0.0,1,0.0,0.0,0,0,0.9893,0.9893,0.008,0.008,0.0027,0.0027,2022-05-05T07:51:54.421324+00:00,VM1
0,0,0.0,0.0,0.012,0.012,0.0,0.0,1,0.0007,0.0007,0,0,0.9873,0.9873,0.0094,0.0094,0.0027,0.0027,2022-05-05T07:50:09.422707+00:00,VM1
0,0,0.0,0.0,0.0147,0.0147,0.0,0.0,1,0.0,0.0,0,0,0.9853,0.9853,0.0107,0.0107,0.004,0.004,2022-05-05T07:50:24.440025+00:00,VM1
0,0,0.0007,0.0007,0.0187,0.0187,0.0,0.0,1,0.0007,0.0007,0,0,0.9806,0.9806,0.014,0.014,0.004,0.004,2022-05-05T07:53:39.472282+00:00,VM1
0,0,0.0,0.0,0.0113,0.0113,0.0,0.0,1,0.0007,0.0007,0,0,0.988,0.988,0.01,0.01,0.0013,0.0013,2022-05-05T07:53:54.425719+00:00,VM1
