total,used_pct,used_bytes,actual_free,actual_used_pct,actual_used_bytes,page_stats_pgsteal_direct_pages,page_stats_pgsteal_kswapd_pages,page_stats_direct_efficiency_pct,page_stats_kswapd_efficiency_pct,page_stats_pgfree_pages,page_stats_pgscan_kswapd_pages,page_stats_pgscan_direct_pages,swap_in_pages,swap_readahead_pages,swap_readahead_cached,swap_used_pct,swap_used_bytes,swap_total,swap_free,swap_out_pages,free,hugepages_swap_out_pages,hugepages_swap_out_fallback,hugepages_total,hugepages_used_pct,hugepages_used_bytes,hugepages_default_size,hugepages_free,hugepages_surplus,hugepages_reserved,utctimestamp
1028845568,0.9141,940478464,611393536,0.4057,417452032,125,552583,1,0.8723,18522074,633473,125,0,0,0,0,0,0,0,0,88367104,0,0,0,0,0,2097152,0,0,0,2022-05-05T05:40:48.266382+00:00
1028845568,0.9154,941793280,611237888,0.4059,417607680,125,552583,1,0.8723,18536059,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:02:02.761384+00:00
1028845568,0.9154,941826048,611205120,0.4059,417640448,125,552583,1,0.8723,18536120,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:02:18.210789+00:00
1028845568,0.9154,941826048,611205120,0.4059,417640448,125,552583,1,0.8723,18535881,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:01:32.732254+00:00
1028845568,0.9154,941793280,611237888,0.4059,417607680,125,552583,1,0.8723,18535950,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:01:48.208927+00:00
1028845568,0.9154,941826048,611229696,0.4059,417615872,125,552583,1,0.8723,18536411,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:03:02.714520+00:00
1028845568,0.9154,941826048,611233792,0.4059,417611776,125,552583,1,0.8723,18536481,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:03:18.209684+00:00
1028845568,0.9154,941793280,611295232,0.4058,417550336,125,552583,1,0.8723,18537125,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:05:02.746184+00:00
1028845568,0.9154,941793280,611299328,0.4058,417546240,125,552583,1,0.8723,18537193,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:05:18.214305+00:00
1028845568,0.9154,941826048,611241984,0.4059,417603584,125,552583,1,0.8723,18536765,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:04:02.766945+00:00
1028845568,0.9154,941826048,611241984,0.4059,417603584,125,552583,1,0.8723,18536835,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:04:18.205977+00:00
1028845568,0.9154,941826048,611217408,0.4059,417628160,125,552583,1,0.8723,18536233,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:02:32.746733+00:00
1028845568,0.9154,941826048,611217408,0.4059,417628160,125,552583,1,0.8723,18536302,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:02:48.226564+00:00
1028845568,0.9154,941826048,611246080,0.4059,417599488,125,552583,1,0.8723,18536950,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:04:32.725735+00:00
1028845568,0.9154,941826048,611246080,0.4059,417599488,125,552583,1,0.8723,18537015,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:04:48.206038+00:00
1028845568,0.9154,941826048,611196928,0.4059,417648640,125,552583,1,0.8723,18535703,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:01:02.735679+00:00
1028845568,0.9154,941826048,611201024,0.4059,417644544,125,552583,1,0.8723,18535771,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:01:18.234598+00:00
1028845568,0.9154,941793280,611266560,0.4059,417579008,125,552583,1,0.8723,18536592,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:03:32.706617+00:00
1028845568,0.9154,941793280,611266560,0.4059,417579008,125,552583,1,0.8723,18536662,633473,125,0,0,0,0,0,0,0,0,87052288,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:03:48.208202+00:00
1028845568,0.9155,941858816,611553280,0.4056,417292288,125,552583,1,0.8723,18548882,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:23:32.678467+00:00
1028845568,0.9155,941858816,611557376,0.4056,417288192,125,552583,1,0.8723,18548953,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:23:48.189032+00:00
1028845568,0.9155,941858816,611586048,0.4056,417259520,125,552583,1,0.8723,18549772,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:26:02.697467+00:00
1028845568,0.9154,941826048,611622912,0.4055,417222656,125,552583,1,0.8723,18549840,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:26:18.176944+00:00
1028845568,0.9154,941826048,611573760,0.4056,417271808,125,552583,1,0.8723,18548708,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:23:02.707670+00:00
1028845568,0.9155,941858816,611545088,0.4056,417300480,125,552583,1,0.8723,18548771,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:23:18.179597+00:00
1028845568,0.9155,941858816,611557376,0.4056,417288192,125,552583,1,0.8723,18549063,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:24:02.699357+00:00
1028845568,0.9155,941858816,611557376,0.4056,417288192,125,552583,1,0.8723,18549134,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:24:18.177953+00:00
1028845568,0.9154,941826048,611614720,0.4055,417230848,125,552583,1,0.8723,18549423,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:25:02.697460+00:00
1028845568,0.9155,941858816,611581952,0.4056,417263616,125,552583,1,0.8723,18549483,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:25:18.174591+00:00
1028845568,0.9155,941858816,611602432,0.4055,417243136,125,552583,1,0.8723,18550123,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:27:02.695588+00:00
1028845568,0.9155,941858816,611610624,0.4055,417234944,125,552583,1,0.8723,18550192,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:27:18.183821+00:00
1028845568,0.9154,941826048,611627008,0.4055,417218560,125,552583,1,0.8723,18549954,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:26:32.694035+00:00
1028845568,0.9154,941826048,611635200,0.4055,417210368,125,552583,1,0.8723,18550022,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:26:48.173976+00:00
1028845568,0.9154,941826048,611594240,0.4056,417251328,125,552583,1,0.8723,18549248,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:24:32.717114+00:00
1028845568,0.9154,941826048,611594240,0.4056,417251328,125,552583,1,0.8723,18549313,633473,125,0,0,0,0,0,0,0,0,87019520,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:24:48.180608+00:00
1028845568,0.9155,941858816,611586048,0.4056,417259520,125,552583,1,0.8723,18549594,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:25:32.674904+00:00
1028845568,0.9155,941858816,611586048,0.4056,417259520,125,552583,1,0.8723,18549662,633473,125,0,0,0,0,0,0,0,0,86986752,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:25:48.178373+00:00
1028845568,0.9162,942649344,611098624,0.406,417746944,125,552583,1,0.8723,18561680,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:44:32.678338+00:00
1028845568,0.9162,942649344,611094528,0.406,417751040,125,552583,1,0.8723,18561746,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:44:48.142135+00:00
1028845568,0.916,942399488,611332096,0.4058,417513472,125,552583,1,0.8723,18560995,633473,125,0,0,0,0,0,0,0,0,86446080,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:43:32.671415+00:00
1028845568,0.916,942399488,611332096,0.4058,417513472,125,552583,1,0.8723,18561066,633473,125,0,0,0,0,0,0,0,0,86446080,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:43:48.150534+00:00
1028845568,0.9162,942616576,611115008,0.406,417730560,125,552583,1,0.8723,18561503,633473,125,0,0,0,0,0,0,0,0,86228992,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:44:02.663591+00:00
1028845568,0.9162,942616576,611115008,0.406,417730560,125,552583,1,0.8723,18561574,633473,125,0,0,0,0,0,0,0,0,86228992,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:44:18.143651+00:00
1028845568,0.9162,942649344,611143680,0.406,417701888,125,552583,1,0.8723,18563061,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:47:32.666543+00:00
1028845568,0.9162,942616576,611184640,0.406,417660928,125,552583,1,0.8723,18563129,633473,125,0,0,0,0,0,0,0,0,86228992,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:47:48.150584+00:00
1028845568,0.9162,942649344,611115008,0.406,417730560,125,552583,1,0.8723,18561855,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:45:02.643484+00:00
1028845568,0.9162,942649344,611115008,0.406,417730560,125,552583,1,0.8723,18561924,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:45:18.169623+00:00
1028845568,0.9162,942649344,611119104,0.406,417726464,125,552583,1,0.8723,18562034,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:45:32.662369+00:00
1028845568,0.9162,942616576,611151872,0.406,417693696,125,552583,1,0.8723,18562102,633473,125,0,0,0,0,0,0,0,0,86228992,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:45:48.141336+00:00
1028845568,0.9162,942649344,611127296,0.406,417718272,125,552583,1,0.8723,18562704,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:46:32.694657+00:00
1028845568,0.9162,942649344,611131392,0.406,417714176,125,552583,1,0.8723,18562772,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:46:48.139179+00:00
1028845568,0.9162,942649344,611131392,0.406,417714176,125,552583,1,0.8723,18562882,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:47:02.672266+00:00
1028845568,0.9162,942649344,611135488,0.406,417710080,125,552583,1,0.8723,18562950,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:47:18.142901+00:00
1028845568,0.9162,942616576,611151872,0.406,417693696,125,552583,1,0.8723,18562212,633473,125,0,0,0,0,0,0,0,0,86228992,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:46:02.680491+00:00
1028845568,0.9162,942649344,611119104,0.406,417726464,125,552583,1,0.8723,18562272,633473,125,0,0,0,0,0,0,0,0,86196224,0,0,0,0,0,2097152,0,0,0,2022-05-05T06:46:18.142986+00:00
1028845568,0.9167,943165440,611184640,0.406,417660928,125,552583,1,0.8723,18580368,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:20:18.088978+00:00
1028845568,0.9167,943165440,611184640,0.406,417660928,125,552583,1,0.8723,18580482,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:20:32.612927+00:00
1028845568,0.9167,943165440,611164160,0.406,417681408,125,552583,1,0.8723,18580021,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:19:18.098040+00:00
1028845568,0.9167,943132672,611196928,0.4059,417648640,125,552583,1,0.8723,18580133,633473,125,0,0,0,0,0,0,0,0,85712896,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:19:32.630671+00:00
1028845568,0.9167,943132672,611233792,0.4059,417611776,125,552583,1,0.8723,18580907,633473,125,0,0,0,0,0,0,0,0,85712896,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:21:48.092402+00:00
1028845568,0.9167,943165440,611201024,0.4059,417644544,125,552583,1,0.8723,18581008,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:22:02.610476+00:00
1028845568,0.9167,943132672,611196928,0.4059,417648640,125,552583,1,0.8723,18580198,633473,125,0,0,0,0,0,0,0,0,85712896,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:19:48.092735+00:00
1028845568,0.9167,943165440,611180544,0.406,417665024,125,552583,1,0.8723,18580300,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:20:02.626681+00:00
1028845568,0.9167,943165440,611205120,0.4059,417640448,125,552583,1,0.8723,18581077,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:22:18.103592+00:00
1028845568,0.9167,943165440,611217408,0.4059,417628160,125,552583,1,0.8723,18581190,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:22:32.609893+00:00
1028845568,0.9167,943165440,611188736,0.4059,417656832,125,552583,1,0.8723,18580550,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:20:48.113506+00:00
1028845568,0.9167,943165440,611192832,0.4059,417652736,125,552583,1,0.8723,18580660,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:21:02.605965+00:00
1028845568,0.9169,943390720,610992128,0.4061,417853440,125,552583,1,0.8723,18581448,633473,125,0,0,0,0,0,0,0,0,85454848,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:23:18.086729+00:00
1028845568,0.9167,943149056,611237888,0.4059,417607680,125,552583,1,0.8723,18581866,633473,125,0,0,0,0,0,0,0,0,85696512,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:23:32.613499+00:00
1028845568,0.9167,943165440,611217408,0.4059,417628160,125,552583,1,0.8723,18581259,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:22:48.085859+00:00
1028845568,0.9167,943165440,611229696,0.4059,417615872,125,552583,1,0.8723,18581368,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:23:02.580817+00:00
1028845568,0.9167,943165440,611192832,0.4059,417652736,125,552583,1,0.8723,18580728,633473,125,0,0,0,0,0,0,0,0,85680128,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:21:18.089807+00:00
1028845568,0.9167,943132672,611229696,0.4059,417615872,125,552583,1,0.8723,18580838,633473,125,0,0,0,0,0,0,0,0,85712896,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:21:32.622709+00:00
1028845568,0.9175,943955968,610951168,0.4062,417894400,125,552583,1,0.8723,18597435,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:52:18.050279+00:00
1028845568,0.917,943439872,611467264,0.4057,417378304,125,552583,1,0.8723,18597701,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:52:32.568822+00:00
1028845568,0.9175,943955968,610942976,0.4062,417902592,125,552583,1,0.8723,18596904,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:50:48.046180+00:00
1028845568,0.9175,943988736,610910208,0.4062,417935360,125,552583,1,0.8723,18597013,633473,125,0,0,0,0,0,0,0,0,84856832,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:51:02.584178+00:00
1028845568,0.9175,943923200,610975744,0.4062,417869824,125,552583,1,0.8723,18597086,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:51:18.041783+00:00
1028845568,0.9175,943923200,610979840,0.4062,417865728,125,552583,1,0.8723,18597196,633473,125,0,0,0,0,0,0,0,0,84922368,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:51:32.563355+00:00
1028845568,0.9175,943955968,610947072,0.4062,417898496,125,552583,1,0.8723,18597257,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:51:48.054614+00:00
1028845568,0.9175,943955968,610951168,0.4062,417894400,125,552583,1,0.8723,18597366,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:52:02.560837+00:00
1028845568,0.9175,943955968,610934784,0.4062,417910784,125,552583,1,0.8723,18596722,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:50:18.056270+00:00
1028845568,0.9175,943955968,610942976,0.4062,417902592,125,552583,1,0.8723,18596836,633473,125,0,0,0,0,0,0,0,0,84889600,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:50:32.565921+00:00
1028845568,0.917,943439872,611487744,0.4057,417357824,125,552583,1,0.8723,18598124,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:53:48.059601+00:00
1028845568,0.917,943439872,611487744,0.4057,417357824,125,552583,1,0.8723,18598235,633473,125,0,0,0,0,0,0,0,0,85405696,0,0,0,0,0,2097152,0,0,0,2022-05-05T07:54:02.555322+00:00
